date_ny,Singles_count,Singles_Vs_sum,Singles_Vs_avg,Singles_IV_avg,SPY_vol,SPY_avgVega,SPY_Vs,SPY_IV,V_vol,V_avgVega,V_Vs,V_IV,LLY_vol,LLY_avgVega,LLY_Vs,LLY_IV,JPM_vol,JPM_avgVega,JPM_Vs,JPM_IV,MSFT_vol,MSFT_avgVega,MSFT_Vs,MSFT_IV,AAPL_vol,AAPL_avgVega,AAPL_Vs,AAPL_IV,AMZN_vol,AMZN_avgVega,AMZN_Vs,AMZN_IV,META_vol,META_avgVega,META_Vs,META_IV,GOOG_vol,GOOG_avgVega,GOOG_Vs,GOOG_IV,TSLA_vol,TSLA_avgVega,TSLA_Vs,TSLA_IV,WMT_vol,WMT_avgVega,WMT_Vs,WMT_IV,NVDA_vol,NVDA_avgVega,NVDA_Vs,NVDA_IV,AVGO_vol,AVGO_avgVega,AVGO_Vs,AVGO_IV
28/09/2021,5,4340.998287214411,868.1996574428822,0.3180875589931011,176278.0,0.0904671418209633,15947.366825915768,0.2342303563386202,1815.0,0.0811043766673063,147.20444365116094,0.2883496293634176,265.0,0.0794381149708775,21.051100467282534,0.3192786704301834,7409.0,0.058182580847515,431.07474149923866,0.3012809326291084,4843.0,0.1017031249669032,492.5482342147122,0.3543755465596914,63305.0,0.051324852182008,3249.1197673820166,0.3271530159831046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/09/2021,5,4455.91508669437,891.183017338874,0.29772154533982276,71036.0,0.090296242116768,6414.283855006732,0.2274063288241624,1116.0,0.0660017772009883,73.65798335630295,0.2737704318106174,551.0,0.0678290304269029,37.3737957652235,0.3318091756224632,3890.0,0.0471154515738314,183.27910662220415,0.2873521490812302,12420.0,0.0830313365471614,1031.2491999157446,0.3106077353537083,74294.0,0.0421346946056868,3130.355001034895,0.2850682348310947,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/09/2021,5,3097.9817854919665,619.5963570983934,0.35953503276467325,60107.0,0.0895630292860922,5383.365001299144,0.2415580859154462,517.0,0.0463674629388981,23.97197833941032,0.3014683233857155,101.0,0.0472297440405132,4.770204148091834,0.4799480058073997,3159.0,0.0312607203351172,98.75261553863523,0.3506993440210819,11816.0,0.0585112115841792,691.3684760786614,0.3311189768433571,78593.0,0.0289990013281993,2279.1185113871675,0.3344405137658118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2021,5,5155.498267835216,1031.0996535670433,0.2394824650740623,98203.0,0.1568286128255269,15401.040265305219,0.1269141912221909,1851.0,0.126913969086176,234.91775677851177,0.2228183844268322,163.0,0.1267877891771999,20.666409635883586,0.2690915635585785,3518.0,0.0921913733239854,324.32925135378065,0.2455763481080531,12490.0,0.1591589853359669,1987.8957268462266,0.2254993417829275,32893.0,0.0786699031167973,2587.6891232208136,0.2344266874939203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/10/2021,5,5726.2539326457145,1145.250786529143,0.3261742747765779,71433.0,0.1264794109635109,9034.803763356475,0.2334692601978779,3392.0,0.0938386322575043,318.3006406174546,0.3251220256119966,261.0,0.0939015632641344,24.50830801193908,0.3778891527384519,8779.0,0.0693573294629007,608.8879953548052,0.2946349978566169,9007.0,0.1178284168466849,1061.280550538091,0.3079387581318616,63971.0,0.058046246551147,3713.2764381234247,0.3252864395439624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/10/2021,5,6912.616116622921,1382.5232233245843,0.26798273955106733,134705.0,0.0904008708428311,12177.449306883564,0.1846258952498435,2509.0,0.0805057991887558,201.98905016458832,0.2622483141869307,247.0,0.0824622294422667,20.368170672239874,0.3074965660125017,5687.0,0.0585906134890436,333.20481891219094,0.2809113070547581,24921.0,0.102576641080062,2556.312472356225,0.2365402871489524,74548.0,0.0509838171985523,3800.741604517677,0.2527172233521939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/10/2021,5,5490.476160397624,1098.0952320795247,0.27453488954126837,103434.0,0.1284270078287064,13283.719127754417,0.2074602099359035,710.0,0.0653958673021372,46.431065784517415,0.2657244306027889,138.0,0.0671082132495461,9.260933428437363,0.358585490900278,7487.0,0.0479799302160179,359.22573752732603,0.2683952853083611,17853.0,0.0858112636188763,1531.9884893877986,0.2295725874274969,84507.0,0.0419322651883222,3543.5699342695443,0.2503966534674168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/10/2021,5,6103.104507109369,1220.6209014218737,0.2505310455405712,237790.0,0.0913146315411151,21713.70623416176,0.1772631193101406,4074.0,0.0473520901898444,192.91241543342608,0.2611744828999042,138.0,0.0477270501450605,6.586332920018349,0.3011706081092358,9567.0,0.0354807774303929,339.4445976765689,0.2617187743723392,34860.0,0.0615127048065364,2144.332889555859,0.2027387853860855,116115.0,0.0294520800200103,3419.828271523496,0.2258525769352913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/10/2021,5,5486.472178137354,1097.2944356274706,0.22821182298481463,194299.0,0.1582945100534288,30756.46500887116,0.1044286861911416,3627.0,0.1270277192712888,460.7295377969645,0.211015582986176,301.0,0.1285311890665284,38.68788790902505,0.2643301307246089,5051.0,0.0939072915801544,474.3257297713599,0.2647958807945251,8629.0,0.162894596176561,1405.6174704075447,0.1926811944723129,39358.0,0.0789448537083302,3107.1115522524597,0.2082363259464502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/2021,5,5480.97892092154,1096.195784184308,0.27284170319437984,68546.0,0.1282499288356912,8791.019621971289,0.1928857954964041,2227.0,0.0939665439259605,209.26349332311403,0.2659529471933842,66.0,0.0960936408377472,6.342180295291315,0.3074878044217825,6589.0,0.0689417335690073,454.2570824861891,0.3194250247567892,11276.0,0.1222846804529631,1378.8820567876119,0.2261960670530796,57591.0,0.0595967096947324,3432.2341080293336,0.2451466725468635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2021,5,6445.984978912028,1289.1969957824056,0.27141032748281957,241074.0,0.0902187765747973,21749.401343992682,0.2018368779659271,1430.0,0.0797022989914814,113.9742875578184,0.241801443567872,84.0,0.0840449525915124,7.059776017687041,0.2890977619260549,11365.0,0.0595777729967902,677.1013901085206,0.3305623476207256,9684.0,0.105645192614376,1023.0680452776171,0.2281578587383032,91133.0,0.0507476049285153,4624.781479950385,0.267432225561142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/10/2021,5,6012.411735769035,1202.482347153807,0.2540622705739736,206298.0,0.1284102396115882,26490.775611391422,0.1656824867770076,1987.0,0.0656947032576142,130.53537537287943,0.2648307483494282,201.0,0.0685921421664704,13.78702057546055,0.3033713766515254,19896.0,0.0454766746516038,904.8039188683092,0.2928631896436214,11917.0,0.0842474215024855,1003.9765220451197,0.1920002043038606,95196.0,0.041591126716535,3959.3088989072658,0.2172458339214324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/10/2021,5,4604.426074132295,920.885214826459,0.20527295927643774,103421.0,0.0924004464117438,9556.146568348955,0.1379857127517461,4975.0,0.0468696159460021,233.17633933136045,0.2036732358574867,569.0,0.0476249764579981,27.09861160460092,0.2343602603316307,13147.0,0.0296218991345951,389.43910792252177,0.2160753569245338,21626.0,0.0629628375807593,1361.6343255215006,0.1852669218361377,87603.0,0.0296003297803992,2593.0776897523115,0.1869890214323997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/2021,5,10089.299290447676,2017.8598580895352,0.17633110956758258,145154.0,0.1611487172529826,23391.380904139438,0.0783664405569434,3165.0,0.1254535932712694,397.0606227035676,0.1799158250063658,83.0,0.1311139182003837,10.882455210631848,0.2152059031516313,5410.0,0.0900648815978125,487.25100944416556,0.1751007944822311,22197.0,0.1667750516222952,3701.9058208600864,0.1398780822411179,68676.0,0.0799726160846471,5492.199382229224,0.1715549429565668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/10/2021,5,9262.34458232626,1852.4689164652518,0.21153753240227693,121024.0,0.1318771486082888,15960.300033169544,0.1191515112489461,1921.0,0.0953278928018261,183.12488207230794,0.2014437686353921,535.0,0.0989244117364267,52.92456027898829,0.2794746743887663,5093.0,0.0673928544961259,343.23180794876924,0.2072431370556354,34223.0,0.1282833030434935,4390.239480057478,0.1751445130318403,70836.0,0.0606022905297972,4292.823851968715,0.1943815688997506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/10/2021,5,9884.472437916205,1976.894487583241,0.20290665031194682,228760.0,0.0929466757510281,21262.481544805185,0.0991838459998369,3374.0,0.0819887737223768,276.6301225392993,0.2061792296111583,116.0,0.0876110311158792,10.162879609441987,0.2416573243409395,4894.0,0.0570753870601724,279.32694427248373,0.1983041688263416,17614.0,0.1100122847120131,1937.7563829173987,0.1686119425147771,137616.0,0.0536318168568886,7380.596108577582,0.1997805862665176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/10/2021,5,10871.030904993135,2174.206180998627,0.20394227033495899,103463.0,0.1335610230880612,13818.624131760076,0.100251508411765,3055.0,0.0653261156976779,199.571283456406,0.2042616928994655,161.0,0.0690612253000381,11.118857273306133,0.2441426657736301,9583.0,0.04767840808503,456.9021846788425,0.2027627456545829,27943.0,0.0907682958269131,2536.338490291433,0.1701193831384182,175333.0,0.0437287908681945,7667.100089293146,0.1984248642086982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/10/2021,5,7770.87087087528,1554.1741741750561,0.2029410887277126,143208.0,0.0932278898516524,13350.979649875437,0.096064093875885,4277.0,0.0478257097405463,204.5505605603165,0.2050575671911239,509.0,0.0468099668660166,23.82627313480245,0.2474892358124256,8180.0,0.0340611254125267,278.6200058744684,0.1994662418484687,45753.0,0.0623922799468586,2854.6339844086215,0.1702615354776382,148889.0,0.0296142767222365,4409.240046897071,0.1924308633089065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/10/2021,5,6324.844031035644,1264.9688062071286,0.27919106706142427,241624.0,0.1636948869261421,39552.61335864216,0.0652328607708215,1710.0,0.1261945400495175,215.7926634846749,0.2811160421848298,150.0,0.134296835300577,20.144525295086552,0.3703927178382873,6960.0,0.0938433839333245,653.1499521759386,0.1857704450905323,14616.0,0.170536665703667,2492.563905924797,0.2641462714254856,35845.0,0.0821088850371083,2943.192984155147,0.2945298587679863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/10/2021,5,3683.271410475456,736.6542820950912,0.34561503762871026,100790.0,0.1332984609085259,13435.151874970326,0.0960320425465702,3168.0,0.0970370579689811,307.4133996457321,0.3442577867627144,1343.0,0.1023000582291722,137.38897820177826,0.4568935785055161,2788.0,0.0688352083807115,191.91256096542367,0.203203507310152,4700.0,0.1283307216340514,603.1543916800416,0.3495220276191831,39396.0,0.0620215778247152,2443.4020799824802,0.3741982879459858,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/2021,5,7017.068358486035,1403.413671697207,0.32951821633815764,245402.0,0.0952045818417036,23363.39479311775,0.1118386227339506,5074.0,0.0836827152490873,424.60609717386893,0.4024525405317545,378.0,0.08881104484735,33.5705749522983,0.300942806750536,6451.0,0.0578392825998451,373.12121205160076,0.1861328888535499,34992.0,0.1121193884240319,3923.281639733724,0.349999757823348,42016.0,0.0538482681496226,2262.488834574543,0.4080630877315997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2021,5,8132.069048752168,1626.4138097504335,0.3182288888156414,107912.0,0.1340467865418581,14465.25682930499,0.1260487606287002,7063.0,0.0629519510834891,444.6296305026835,0.3415990909993648,252.0,0.0738117159695226,18.600552424319694,0.293689818906784,6824.0,0.0491285372398606,335.2531381248087,0.213441694277525,59058.0,0.0946042058831747,5587.135191048531,0.226407596886158,39732.0,0.0439557670555679,1746.4505366518238,0.5160062430083752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/10/2021,5,8942.249428133866,1788.4498856267733,0.33714369695305824,189588.0,0.094814981988874,17975.782805306644,0.1104549172282219,6611.0,0.0437886327105171,289.4866508492285,0.3281852744162082,82.0,0.0518437116966414,4.251184359124594,0.335618143081665,6954.0,0.0347378115035536,241.56674119571176,0.1898799887537956,53505.0,0.0656341130189041,3511.7532170764634,0.1507737908303737,153724.0,0.0318440297848959,4895.191634653337,0.6812612876832485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/10/2021,5,12749.901701958444,2549.980340391689,0.21355077608197925,127807.0,0.1654536121669293,21146.129810218732,0.0711064792022109,2259.0,0.116423024979693,262.9996134291265,0.2174479763358831,138.0,0.1407416774912577,19.422351493793563,0.2502489133790135,2222.0,0.0938539570168847,208.5434924915178,0.1905961146891117,12188.0,0.1826049965406081,2225.5896978369315,0.2007795864164829,121295.0,0.082718550201633,10033.346546707075,0.208681289589405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2021,5,11457.904792689715,2291.580958537943,0.2392022014558315,127766.0,0.1358414060169636,17355.91308116337,0.128078767555952,6220.0,0.0887282430128693,551.8896715400471,0.2563728629738093,93.0,0.103818921541046,9.655159703317278,0.2894165765434503,4847.0,0.0708623203173266,343.469666578082,0.2252174510121345,42608.0,0.1370187177012861,5838.093523816398,0.187945286476612,75788.0,0.0622103337078676,4714.79677105187,0.2370588302731514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2021,5,15577.297863839889,3115.459572767978,0.25096794494390484,253284.0,0.0964162549084088,24420.694708221414,0.1362593217641114,3697.0,0.0747587099152822,276.38295055679833,0.2739851801872254,123.0,0.0925817577227294,11.387556199895716,0.2943319183409214,3637.0,0.0611078892774722,222.24939330216637,0.2490772294282913,30345.0,0.1197559152459077,3633.9932481370693,0.207054852259159,210746.0,0.0542514909684832,11433.28471564396,0.2303905445039272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/11/2021,5,9855.37586068328,1971.075172136656,0.22949849103808403,82735.0,0.1369379780437544,11329.56361345002,0.1159022574499249,2207.0,0.0606556007343805,133.86691082077775,0.2577794559001922,103.0,0.0760198237591393,7.830041847191347,0.2463739292502403,7343.0,0.0495363487039314,363.74540853296827,0.2439949703872204,26487.0,0.0960912171377825,2545.168068328445,0.1719324959933758,164267.0,0.0414250301713302,6804.765431153898,0.2274116036593914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2021,5,4750.25225464912,950.050450929824,0.2599530277496577,249285.0,0.0974462800277743,24291.89591672372,0.1045422739565372,5025.0,0.0413561465432309,207.81463637973528,0.3396406072616577,189.0,0.0547766150192915,10.352780238646094,0.3226933663070202,11319.0,0.0329013837115006,372.4107622304753,0.2522703822255134,18048.0,0.0672097910177114,1213.0023082876555,0.1984603575915098,121150.0,0.0243225073670046,2946.6717675126074,0.186700425362587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2021,5,11149.599970856807,2229.9199941713614,0.22435286081612107,168463.0,0.1671270663378791,28154.726976478127,0.0713448302313685,3397.0,0.1190859651109449,404.5350234818798,0.2356012770742178,264.0,0.1463702273933532,38.641740031845245,0.3176363191902638,2147.0,0.0920129805394586,197.5518692182176,0.1965509566426277,10794.0,0.18382966165373,1984.2573678903616,0.1773687948226928,106211.0,0.080261121449139,8524.613970234503,0.1946069563508033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2021,5,7359.5670302795215,1471.9134060559043,0.25282324754029506,111462.0,0.1384640343043829,15433.478191635126,0.1061257526710629,6049.0,0.0916902379361962,554.6342492760508,0.2731481800615787,99.0,0.1085091052809603,10.742401422815071,0.3504620658397675,5199.0,0.0689609111156098,358.52777689005535,0.2312488227784633,13864.0,0.1404250455477326,1946.8528314737648,0.1886663743332028,72133.0,0.0622296282036909,4488.8097712168355,0.2205907946884632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2021,5,6518.599148137078,1303.7198296274157,0.24742218282222744,281811.0,0.096810350611064,27282.221716054555,0.1282014298260212,1746.0,0.0762007659917858,133.046537421658,0.3199788824558258,23.0,0.0945830477980178,2.1754100993544094,0.2728342826634645,3101.0,0.060447499181781,187.44769496270288,0.2384406582951546,13509.0,0.1196543323374683,1616.4103755468593,0.1877887400954961,87376.0,0.0524116362628926,4579.519130106504,0.2180683506011962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2021,5,4065.181019921098,813.0362039842196,0.2642766760808229,140424.0,0.1365422693045049,19173.811624815793,0.1408393986105919,3764.0,0.0630862438527314,237.456621861681,0.2841132214426994,63.0,0.078085088899945,4.919360600696535,0.3332631526619196,1954.0,0.0494374757402672,96.60082759648212,0.2362515122711658,12541.0,0.0965324428032163,1210.6133651951357,0.2241218945562839,57601.0,0.0436726939578671,2515.590844667103,0.2436335994720458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2021,5,3488.3855368583213,697.6771073716643,0.23979158829927444,273105.0,0.0965410740212605,26365.85002057635,0.1178184083998203,7159.0,0.0435479738922313,311.7599450944839,0.3040188403248787,10.0,0.0547971587237711,0.547971587237711,0.3053547146975994,2715.0,0.0349212149351544,94.81109854894419,0.2039696994781494,12662.0,0.0694047464396063,878.8028994182949,0.1742455559432507,71524.0,0.0307933507942699,2202.4636222093604,0.211369131052494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2021,5,11474.821395901527,2294.9642791803053,0.20446141246587035,124113.0,0.1681417500186978,20868.57702007064,0.0680544505983591,2974.0,0.1170468252892289,348.0972584101667,0.22423677867949,130.0,0.1434195213102818,18.644537770336633,0.261070059043169,3877.0,0.0914057083429989,354.37993124580674,0.1923654195904731,10000.0,0.1851982804826757,1851.982804826757,0.1593971182838082,107429.0,0.0828613955603092,8901.716863648458,0.1852376867324114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2021,5,11673.700227990217,2334.7400455980433,0.22067516523092978,110119.0,0.1369556222947076,15081.416171470904,0.1036164062678813,1521.0,0.0886396023769197,134.82083521529486,0.2489850539177656,35.0,0.1067824751619097,3.7373866306668395,0.2599488436430693,2926.0,0.067324376715846,196.9911262705654,0.202191185966134,15417.0,0.1381978611989931,2130.5964261048766,0.1855256122723221,146989.0,0.0626411122857412,9207.554453768813,0.2067251303553581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/11/2021,5,15799.568741486564,3159.913748297313,0.23070260017991057,233787.0,0.0973000886860269,22747.49583364017,0.0978418921560048,3629.0,0.0777329983524242,282.0930510209474,0.2434227848708629,25.0,0.0931200087007441,2.3280002175186025,0.3159501599967479,4274.0,0.0593711720776326,253.75238945980175,0.2162699000000953,63763.0,0.1223835192214152,7803.5403361150975,0.1819893716752529,146954.0,0.0507495880661513,7457.854964673198,0.195880784356594,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/11/2021,5,17108.706704938144,3421.741340987629,0.24829077831685545,166387.0,0.1381228909221337,22981.85345186106,0.1055469959616661,12276.0,0.0605385633182405,743.1714032947203,0.3451704226613045,221.0,0.0752747220694219,16.63571357734224,0.3003474656015635,9794.0,0.0476950550856674,467.1253695090265,0.2187290460646153,31168.0,0.0982751765119021,3063.0407015229644,0.1745103705525398,311737.0,0.0411203466929947,12818.733517034088,0.2026965867042541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2021,5,20075.23121344925,4015.04624268985,0.2525227696806192,355534.0,0.0975585285830145,34685.37390123348,0.1064386219233274,3358.0,0.0410633695274254,137.89079487309448,0.3124233515202999,73.0,0.0522940686372356,3.8174670105181985,0.2862877052128315,2900.0,0.0326120579809397,94.57496814472512,0.224676378083229,33067.0,0.0663080925310624,2192.6096957246405,0.1788542420655489,543937.0,0.0324418789082123,17646.33828769627,0.2603721715211868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/11/2021,5,23846.620833434306,4769.324166686862,0.22032331584036347,142248.0,0.1694810232152331,24108.336590320476,0.0674589753434062,3554.0,0.1100006570025773,390.9423349871597,0.2727941402733326,132.0,0.14336848569969,18.92464011235908,0.246749820138514,2644.0,0.0868519523157455,229.63656192283108,0.2050911830902099,8657.0,0.188688743491959,1633.478452409889,0.1501995043203234,245128.0,0.0880096881792454,21573.638844002067,0.2267819313794374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2021,5,20843.521213679152,4168.70424273583,0.24425769294321537,53828.0,0.1375777949706692,7405.537547681181,0.1387916002899408,5695.0,0.0811632337708549,462.22461632501864,0.2910549046039581,292.0,0.108420001295106,31.65864037817095,0.2405455857634545,13619.0,0.0675817337824986,920.3956323838485,0.202244202530384,14367.0,0.1419151633586036,2038.8951519730579,0.2144493666142225,265955.0,0.0653883069414715,17390.347172619055,0.2729944052040577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2021,5,13675.307324730718,2735.0614649461436,0.22254791948556893,272496.0,0.0975705477659086,26587.583984019027,0.1414692496985197,2401.0,0.0699424162028978,167.93174130315762,0.254486885869503,44.0,0.0942806429114349,4.1483482881031355,0.2091174022376537,17962.0,0.0589718620047426,1059.2525853291866,0.2120471708893775,19572.0,0.1220361744612173,2388.492006554945,0.1895105714797973,179616.0,0.0559832233389861,10055.482643255327,0.2475775669515132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2021,5,15499.254390695081,3099.8508781390165,0.17448406789958476,190402.0,0.1365992817623926,26008.776446123076,0.0750698473468422,7000.0,0.0578105975965117,404.6741831755819,0.1878365712285041,89.0,0.076846855259742,6.839370118117038,0.2198819104760885,10770.0,0.0472402087051825,508.77704775481556,0.1464316179931163,21678.0,0.0989214827554417,2144.419903172465,0.1288111650168896,267594.0,0.0464679472875853,12434.5438864741,0.1894590747833252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2021,5,5485.201129064828,1097.0402258129657,0.3106208777397871,64128.0,0.1659969052685258,10645.049541060023,0.2063203985065222,1552.0,0.109107883409056,169.33543505085493,0.3659906443297864,29.0,0.1436360120769566,4.165444350231741,0.3188265991702675,2132.0,0.0892373797032203,190.25409352726567,0.2817355224102735,4204.0,0.1821369011263416,765.70353233514,0.2800729211673141,50448.0,0.0863412350103341,4355.742623801335,0.306478701621294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2021,5,13425.832749302526,2685.1665498605053,0.27530109959006305,102600.0,0.1369108611418353,14047.0543531523,0.1646037382706999,1513.0,0.0806681524000321,122.05091458124856,0.3056576154053211,596.0,0.1064240753858223,63.42874892995009,0.3099219173699616,2246.0,0.0645752810125236,145.03608115412803,0.2658005133956671,15129.0,0.1398679390887113,2116.0620504731132,0.2188356156170368,164423.0,0.0667744473350084,10979.254954164086,0.2762898361623288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2021,5,37406.5179447653,7481.30358895306,0.3538603471446037,135031.0,0.0948191684850734,12803.527139707945,0.2671906559884548,3653.0,0.0689780351996094,251.97676258417314,0.3595149347484112,284.0,0.0893853735102584,25.385446076913386,0.4020790106743574,4970.0,0.0560531654430195,278.5842322518069,0.3425562500834465,14417.0,0.1191990624892915,1718.4928839081156,0.3049111815184355,589158.0,0.059630996472838,35132.07861994429,0.3602403586983681,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2021,5,16058.881377069298,3211.7762754138594,0.3936398286128044,37344.0,0.1329630544649177,4965.372305937887,0.3320974587783217,3177.0,0.0561052687671636,178.24643887327878,0.422078593146801,70.0,0.0723918830573572,5.067431814015005,0.3855137929558754,1571.0,0.0463858214742963,72.87212553611948,0.382928587269783,14669.0,0.0974516573571467,1429.518361771985,0.3447357404768467,295502.0,0.0486398637541333,14373.177019073899,0.432942429214716,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/12/2021,5,19128.834078776148,3825.76681575523,0.3558895315551757,92574.0,0.0955075799389897,8841.518705272032,0.2548802634119987,5033.0,0.0405153077146562,203.91354372786466,0.3857090512633324,221.0,0.0515732340031531,11.397684714696835,0.3904260056138038,9086.0,0.030746006957027,279.3582192115473,0.3492300788998603,26545.0,0.0684937846264679,1818.1675129095902,0.28895283806324,530049.0,0.031725363349827,16815.99711821245,0.3651296839356422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2021,5,6022.208753802308,1204.4417507604617,0.34975489818394184,85248.0,0.1637290989992567,13957.578231488635,0.2206089436978101,1327.0,0.1078895057656901,143.16937415107077,0.3420061473518611,75.0,0.1353171580181891,10.148786851364184,0.3667507570266723,1365.0,0.0867552801812907,118.4209574474618,0.3547141194581986,5003.0,0.1781625104626334,891.347039844555,0.3349185568839312,54442.0,0.0892531978161687,4859.122595507856,0.3503849101990461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/12/2021,5,12888.867659119742,2577.7735318239484,0.33725123206853863,65136.0,0.1354605457821735,8823.358110067653,0.2249825867384672,3685.0,0.0845693792351425,311.6381624815001,0.3574511331140995,62.0,0.1022486688402045,6.339417468092679,0.3534966159641742,1920.0,0.0668141273159705,128.28312444666335,0.3109904738217591,20455.0,0.1350142624793072,2761.716739014229,0.2957914384275675,140555.0,0.068876171005722,9680.890215709256,0.3685264990150929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/12/2021,5,28757.22865570661,5751.4457311413225,0.2907533628368377,288689.0,0.0975118922218434,28150.610653631746,0.1663447468101978,3154.0,0.0749988697155894,236.54643508296897,0.3084962813943624,145.0,0.0886111209002121,12.848612530530755,0.3158868619740009,3104.0,0.0587720178715684,182.4283434733483,0.2678871130466461,33131.0,0.1211337532045672,4013.282377420516,0.2315237400382757,404768.0,0.0600643402818386,24312.122887199246,0.3299728177309036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/12/2021,5,26665.47660999057,5333.095321998114,0.28422159695565696,125441.0,0.1380239983986169,17313.868383120902,0.1373503186166286,5551.0,0.0596550419813814,331.14513803864816,0.2426381754815578,120.0,0.0718400956844394,8.620811482132728,0.3648232964724302,1877.0,0.0460423995590071,86.42158397225633,0.252697554475069,23840.0,0.0989199920412042,2358.2526102623083,0.2011616990566253,462104.0,0.0516789217713658,23881.036466235222,0.3597872592926026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/12/2021,5,15666.785905918314,3133.3571811836628,0.3172081277352571,155394.0,0.0970048897117564,15073.977831868675,0.1724989596545696,5126.0,0.0415515650514835,212.9933224539044,0.2841114333629608,196.0,0.0504074963359287,9.879869281842025,0.3397949185431003,5839.0,0.0329234477226907,192.240011252791,0.3059301187574863,10795.0,0.0689526002416214,744.3433196083031,0.2770191044837236,400726.0,0.0362026157107886,14507.329383321474,0.3791850635290146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2021,5,19087.701039986787,3817.5402079973574,0.26241867348402736,214538.0,0.1666556318155174,35753.965938437475,0.0855353886529803,1248.0,0.1165939329774485,145.50922835585573,0.2291746055796742,102.0,0.1346631179735942,13.735638033306609,0.3209616110801697,4246.0,0.0882774910477244,374.82622698863776,0.2239795634090901,18996.0,0.189211964249617,3594.2704728857248,0.21138468734622,151042.0,0.0990410579423158,14959.359473723263,0.326592900004983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2021,5,18459.85750849145,3691.9715016982896,0.32940944744765754,79510.0,0.1375296110675568,10934.97937598144,0.1845702859699726,2349.0,0.086772988713912,203.82975048897927,0.2874808014184237,117.0,0.1030599690097693,12.058016374143008,0.405992938414216,1975.0,0.0655809455244234,129.5223674107362,0.2774450250774622,23695.0,0.1415570016417537,3354.193153901354,0.2595579694122076,202528.0,0.0728800670540184,14760.254220316237,0.4165705029159784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
